arrival_airport_icao,departure_airport_icao,departure_airport_name,scheduled_arrival_time,flight_number,data_retrieved_at,airport_id
EGLL,LPPT,Lisbon,2024-02-16 10:10:00,QR 5915,2024-02-15 13:58:49,18
EGLL,EGPF,Glasgow,2024-02-16 10:15:00,QR 5963,2024-02-15 13:58:49,18
EGLL,EGAC,Belfast,2024-02-16 10:00:00,QR 5994,2024-02-15 13:58:49,18
EGLL,EGPD,Aberdeen,2024-02-16 10:40:00,QR 6009,2024-02-15 13:58:49,18
EGLL,EGCC,Manchester,2024-02-16 10:15:00,QR 6255,2024-02-15 13:58:49,18
EGLL,EGPH,Edinburgh,2024-02-16 10:05:00,QR 6282,2024-02-15 13:58:49,18
EGLL,CYYZ,Toronto,2024-02-16 10:10:00,QR 6298,2024-02-15 13:58:49,18
EGLL,KRDU,Raleigh/Durham,2024-02-16 10:00:00,QR 7745,2024-02-15 13:58:49,18
EGLL,KJFK,New York,2024-02-16 10:25:00,QR 9204,2024-02-15 13:58:49,18
EGLL,EIDW,Dublin,2024-02-16 10:40:00,QR 9697,2024-02-15 13:58:49,18
EGLL,KJFK,New York,2024-02-16 10:25:00,RJ 7082,2024-02-15 13:58:49,18
EGLL,KEWR,Newark,2024-02-16 10:15:00,LX 3035,2024-02-15 13:58:49,18
EGLL,KIAD,District of Columbia,2024-02-16 10:25:00,LX 3045,2024-02-15 13:58:49,18
EGLL,KIAH,Houston,2024-02-16 10:50:00,LX 3051,2024-02-15 13:58:49,18
EGLL,KJFK,New York,2024-02-16 10:25:00,LY 8053,2024-02-15 13:58:49,18
EGLL,KRDU,Raleigh/Durham,2024-02-16 10:00:00,LY 8130,2024-02-15 13:58:49,18
EGLL,OLBA,Beirut,2024-02-16 10:45:00,ME 201,2024-02-15 13:58:49,18
EGLL,CYYC,Calgary,2024-02-16 10:10:00,ME 4512,2024-02-15 13:58:49,18
EGLL,EHAM,Amsterdam,2024-02-16 10:45:00,MF 9305,2024-02-15 13:58:49,18
EGLL,EDDF,Frankfurt-am-Main,2024-02-16 10:45:00,LH 904,2024-02-15 13:58:49,18
EGLL,KIAD,District of Columbia,2024-02-16 10:25:00,LH 9267,2024-02-15 13:58:49,18
EGLL,EBBR,Brussels,2024-02-16 10:05:00,SN 2093,2024-02-15 13:58:49,18
EGLL,KEWR,Newark,2024-02-16 10:15:00,SN 9057,2024-02-15 13:58:49,18
EGLL,KIAH,Houston,2024-02-16 10:50:00,SN 9079,2024-02-15 13:58:49,18
EGLL,KJFK,New York,2024-02-16 10:55:00,SQ 2510,2024-02-15 13:58:49,18
EGLL,KJFK,New York,2024-02-16 10:50:00,SQ 2534,2024-02-15 13:58:49,18
EGLL,LFPG,Paris,2024-02-16 10:30:00,MK 9416,2024-02-15 13:58:49,18
EGLL,CYYC,Calgary,2024-02-16 10:10:00,MS 9630,2024-02-15 13:58:49,18
EGLL,EHAM,Amsterdam,2024-02-16 10:45:00,MU 1895,2024-02-15 13:58:49,18
EGLL,EDDM,Munich,2024-02-16 10:25:00,NH 6143,2024-02-15 13:58:49,18
EGLL,CYYC,Calgary,2024-02-16 10:10:00,TP 8269,2024-02-15 13:58:49,18
EGLL,KIAH,Houston,2024-02-16 10:50:00,UA 5,2024-02-15 13:58:49,18
EGLL,CYYC,Calgary,2024-02-16 10:10:00,UA 8586,2024-02-15 13:58:49,18
EGLL,EDDF,Frankfurt-am-Main,2024-02-16 10:45:00,UA 8811,2024-02-15 13:58:49,18
EGLL,EDDM,Munich,2024-02-16 10:25:00,UA 8885,2024-02-15 13:58:49,18
EGLL,KIAD,District of Columbia,2024-02-16 10:25:00,UA 924,2024-02-15 13:58:49,18
EGLL,KEWR,Newark,2024-02-16 10:15:00,UA 940,2024-02-15 13:58:49,18
EGLL,EBBR,Brussels,2024-02-16 10:05:00,UA 9986,2024-02-15 13:58:49,18
EGLL,KJFK,New York,2024-02-16 10:25:00,UL 2040,2024-02-15 13:58:49,18
EGLL,CYYC,Calgary,2024-02-16 10:10:00,UL 2850,2024-02-15 13:58:49,18
EGLL,LFPG,Paris,2024-02-16 10:30:00,UU 8580,2024-02-15 13:58:49,18
EGLL,LFPG,Paris,2024-02-16 10:30:00,VN 3644,2024-02-15 13:58:49,18
EGLL,KJFK,New York,2024-02-16 10:55:00,VS 10,2024-02-15 13:58:49,18
EGLL,KJFK,New York,2024-02-16 10:30:00,VS 4030,2024-02-15 13:58:49,18
EGLL,LFPG,Paris,2024-02-16 10:30:00,VS 6699,2024-02-15 13:58:49,18
EGLL,EHAM,Amsterdam,2024-02-16 10:45:00,VS 6994,2024-02-15 13:58:49,18
EGLL,OLBA,Beirut,2024-02-16 10:45:00,VS 8201,2024-02-15 13:58:49,18
EGLL,LEMD,Madrid,2024-02-16 10:35:00,VY 5176,2024-02-15 13:58:49,18
EGLL,EHAM,Amsterdam,2024-02-16 10:45:00,WS 5203,2024-02-15 13:58:49,18
EGLL,CYYZ,Toronto,2024-02-16 11:20:00,A3 3057,2024-02-15 13:58:49,18
EGLL,KLAX,Los Angeles,2024-02-16 11:50:00,AA 134,2024-02-15 13:58:49,18
EGLL,KJFK,New York,2024-02-16 10:50:00,VS 154,2024-02-15 13:58:49,18
EGLL,EGPF,Glasgow,2024-02-16 11:30:00,AA 6615,2024-02-15 13:58:49,18
EGLL,EGCC,Manchester,2024-02-16 11:30:00,AA 6620,2024-02-15 13:58:49,18
EGLL,EDDS,Stuttgart,2024-02-16 11:00:00,AA 6638,2024-02-15 13:58:49,18
EGLL,EGNT,Newcastle upon Tyne,2024-02-16 11:10:00,AA 6650,2024-02-15 13:58:49,18
EGLL,ELLX,Luxembourg,2024-02-16 11:40:00,AA 6680,2024-02-15 13:58:49,18
EGLL,LFPG,Paris,2024-02-16 11:00:00,AA 6699,2024-02-15 13:58:49,18
EGLL,EGPH,Edinburgh,2024-02-16 11:25:00,AA 6734,2024-02-15 13:58:49,18
EGLL,KJFK,New York,2024-02-16 11:15:00,AA 6941,2024-02-15 13:58:49,18
EGLL,KATL,Atlanta,2024-02-16 11:15:00,AA 6977,2024-02-15 13:58:49,18
EGLL,EDDH,Hamburg,2024-02-16 11:00:00,AA 7066,2024-02-15 13:58:49,18
EGLL,OTHH,Doha,2024-02-16 11:50:00,AA 7083,2024-02-15 13:58:49,18
EGLL,EHAM,Amsterdam,2024-02-16 11:20:00,AA 7104,2024-02-15 13:58:49,18
EGLL,LEBL,Barcelona,2024-02-16 11:30:00,AA 6812,2024-02-15 13:58:49,18
EGLL,LSGG,Geneva,2024-02-16 11:20:00,AA 6860,2024-02-15 13:58:49,18
EGLL,EKCH,Copenhagen,2024-02-16 11:40:00,AA 6902,2024-02-15 13:58:49,18
EGLL,LSZH,Zurich,2024-02-16 11:10:00,AA 7131,2024-02-15 13:58:49,18
EGLL,LCLK,Larnarca,2024-02-16 11:00:00,AA 7162,2024-02-15 13:58:49,18
EGLL,LPPT,Lisbon,2024-02-16 11:25:00,AC 2711,2024-02-15 13:58:49,18
EGLL,KORD,Chicago,2024-02-16 11:15:00,AC 5368,2024-02-15 13:58:49,18
EGLL,LSZH,Zurich,2024-02-16 11:20:00,AC 6838,2024-02-15 13:58:49,18
EGLL,EIDW,Dublin,2024-02-16 11:30:00,AC 6906,2024-02-15 13:58:49,18
EGLL,KATL,Atlanta,2024-02-16 11:10:00,AF 3553,2024-02-15 13:58:49,18
EGLL,KIAD,District of Columbia,2024-02-16 11:10:00,AF 9652,2024-02-15 13:58:49,18
EGLL,VIDP,New Delhi,2024-02-16 11:30:00,AI 111,2024-02-15 13:58:49,18
EGLL,VABB,Mumbai,2024-02-16 11:05:00,AI 129,2024-02-15 13:58:49,18
EGLL,LPPT,Lisbon,2024-02-16 11:25:00,AI 7906,2024-02-15 13:58:49,18
EGLL,KLAX,Los Angeles,2024-02-16 11:50:00,AS 8034,2024-02-15 13:58:49,18
EGLL,KLAX,Los Angeles,2024-02-16 11:50:00,AY 4013,2024-02-15 13:58:49,18
EGLL,KCLT,Charlotte,2024-02-16 11:40:00,AY 4023,2024-02-15 13:58:49,18
EGLL,KATL,Atlanta,2024-02-16 11:15:00,AY 5426,2024-02-15 13:58:49,18
EGLL,KJFK,New York,2024-02-16 11:15:00,AY 5482,2024-02-15 13:58:49,18
EGLL,EKCH,Copenhagen,2024-02-16 11:40:00,AY 5925,2024-02-15 13:58:49,18
EGLL,EGPH,Edinburgh,2024-02-16 11:25:00,AY 5942,2024-02-15 13:58:49,18
EGLL,EGPF,Glasgow,2024-02-16 11:30:00,AY 5954,2024-02-15 13:58:49,18
EGLL,CYYZ,Toronto,2024-02-16 11:20:00,AC 858,2024-02-15 13:58:49,18
EGLL,CYVR,Vancouver,2024-02-16 11:50:00,AC 860,2024-02-15 13:58:49,18
EGLL,LPPT,Lisbon,2024-02-16 11:25:00,AD 7172,2024-02-15 13:58:49,18
EGLL,LIML,Milan,2024-02-16 11:40:00,AZ 238,2024-02-15 13:58:49,18
EGLL,OTHH,Doha,2024-02-16 11:50:00,BA 122,2024-02-15 13:58:49,18
EGLL,EGNT,Newcastle upon Tyne,2024-02-16 11:10:00,BA 1325,2024-02-15 13:58:49,18
EGLL,EGJJ,St Helier,2024-02-16 11:05:00,BA 1341,2024-02-15 13:58:49,18
EGLL,EGCC,Manchester,2024-02-16 11:30:00,BA 1389,2024-02-15 13:58:49,18
EGLL,KCLT,Charlotte,2024-02-16 11:40:00,BA 1599,2024-02-15 13:58:49,18
EGLL,KLAX,Los Angeles,2024-02-16 11:50:00,BA 1604,2024-02-15 13:58:49,18
EGLL,KJFK,New York,2024-02-16 11:15:00,BA 182,2024-02-15 13:58:49,18
EGLL,KCLT,Charlotte,2024-02-16 11:40:00,AA 734,2024-02-15 13:58:49,18
EGLL,EIDW,Dublin,2024-02-16 11:30:00,AA 8036,2024-02-15 13:58:49,18
EGLL,EGPH,Edinburgh,2024-02-16 11:25:00,BA 1441,2024-02-15 13:58:49,18
EGLL,EGPF,Glasgow,2024-02-16 11:30:00,BA 1479,2024-02-15 13:58:49,18
EGLL,KATL,Atlanta,2024-02-16 11:15:00,BA 226,2024-02-15 13:58:49,18
EGLL,MYNN,Nassau,2024-02-16 11:15:00,BA 252,2024-02-15 13:58:49,18
EGLL,ELLX,Luxembourg,2024-02-16 11:40:00,BA 417,2024-02-15 13:58:49,18
EGLL,EHAM,Amsterdam,2024-02-16 11:20:00,BA 431,2024-02-15 13:58:49,18
EGLL,LEBL,Barcelona,2024-02-16 11:30:00,BA 473,2024-02-15 13:58:49,18
EGLL,LFPG,Paris,2024-02-16 11:00:00,BA 307,2024-02-15 13:58:49,18
EGLL,EIDW,Dublin,2024-02-16 11:30:00,BA 5958,2024-02-15 13:58:49,18
EGLL,LCLK,Larnarca,2024-02-16 11:00:00,BA 661,2024-02-15 13:58:49,18
EGLL,LSZH,Zurich,2024-02-16 11:10:00,BA 711,2024-02-15 13:58:49,18
EGLL,LSGG,Geneva,2024-02-16 11:20:00,BA 725,2024-02-15 13:58:49,18
EGLL,EKCH,Copenhagen,2024-02-16 11:40:00,BA 813,2024-02-15 13:58:49,18
EGLL,EDDS,Stuttgart,2024-02-16 11:00:00,BA 917,2024-02-15 13:58:49,18
EGLL,EDDH,Hamburg,2024-02-16 11:00:00,BA 965,2024-02-15 13:58:49,18
EGLL,KATL,Atlanta,2024-02-16 11:10:00,DL 32,2024-02-15 13:58:49,18
EGLL,KIAD,District of Columbia,2024-02-16 11:10:00,DL 5982,2024-02-15 13:58:49,18
EGLL,KJFK,New York,2024-02-16 11:15:00,EI 8882,2024-02-15 13:58:49,18
EGLL,KATL,Atlanta,2024-02-16 11:15:00,EI 8926,2024-02-15 13:58:49,18
EGLL,OMDB,Dubai,2024-02-16 11:40:00,EK 1,2024-02-15 13:58:49,18
EGLL,CYYZ,Toronto,2024-02-16 11:20:00,ET 1141,2024-02-15 13:58:49,18
EGLL,KLAX,Los Angeles,2024-02-16 11:50:00,FJ 5067,2024-02-15 13:58:49,18
EGLL,KLAX,Los Angeles,2024-02-16 11:50:00,GF 4364,2024-02-15 13:58:49,18
EGLL,KJFK,New York,2024-02-16 11:15:00,IB 7379,2024-02-15 13:58:49,18
EGLL,KATL,Atlanta,2024-02-16 11:15:00,IB 7410,2024-02-15 13:58:49,18
EGLL,LEBL,Barcelona,2024-02-16 11:30:00,IB 7475,2024-02-15 13:58:49,18
EGLL,EGNT,Newcastle upon Tyne,2024-02-16 11:10:00,IB 7539,2024-02-15 13:58:49,18
EGLL,EGCC,Manchester,2024-02-16 11:30:00,IB 7555,2024-02-15 13:58:49,18
EGLL,EGPH,Edinburgh,2024-02-16 11:25:00,IB 7571,2024-02-15 13:58:49,18
EGLL,EGPF,Glasgow,2024-02-16 11:30:00,IB 7587,2024-02-15 13:58:49,18
EGLL,KLAX,Los Angeles,2024-02-16 11:50:00,IB 4262,2024-02-15 13:58:49,18
EGLL,KCLT,Charlotte,2024-02-16 11:40:00,IB 4761,2024-02-15 13:58:49,18
EGLL,EGCC,Manchester,2024-02-16 11:30:00,JL 7794,2024-02-15 13:58:49,18
EGLL,ELLX,Luxembourg,2024-02-16 11:40:00,JL 7862,2024-02-15 13:58:49,18
EGLL,EIDW,Dublin,2024-02-16 11:30:00,EI 158,2024-02-15 13:58:49,18
EGLL,KIAD,District of Columbia,2024-02-16 11:10:00,KL 4811,2024-02-15 13:58:49,18
EGLL,KATL,Atlanta,2024-02-16 11:10:00,KL 6069,2024-02-15 13:58:49,18
EGLL,EGNT,Newcastle upon Tyne,2024-02-16 11:10:00,KQ 4091,2024-02-15 13:58:49,18
EGLL,CYYZ,Toronto,2024-02-16 11:20:00,LH 6559,2024-02-15 13:58:49,18
EGLL,CYVR,Vancouver,2024-02-16 11:50:00,LH 6841,2024-02-15 13:58:49,18
EGLL,KORD,Chicago,2024-02-16 11:15:00,LH 9355,2024-02-15 13:58:49,18
EGLL,KORD,Chicago,2024-02-16 11:15:00,LX 3053,2024-02-15 13:58:49,18
EGLL,LSZH,Zurich,2024-02-16 11:20:00,LX 318,2024-02-15 13:58:49,18
EGLL,KCLT,Charlotte,2024-02-16 11:40:00,LY 8065,2024-02-15 13:58:49,18
EGLL,KLAX,Los Angeles,2024-02-16 11:50:00,LY 8158,2024-02-15 13:58:49,18
EGLL,LPPT,Lisbon,2024-02-16 11:25:00,MS 9437,2024-02-15 13:58:49,18
EGLL,CYVR,Vancouver,2024-02-16 11:50:00,MS 9614,2024-02-15 13:58:49,18
EGLL,CYYZ,Toronto,2024-02-16 11:20:00,MS 9619,2024-02-15 13:58:49,18
EGLL,CYVR,Vancouver,2024-02-16 11:50:00,NZ 4824,2024-02-15 13:58:49,18
EGLL,KORD,Chicago,2024-02-16 11:15:00,OS 7854,2024-02-15 13:58:49,18
EGLL,CYVR,Vancouver,2024-02-16 11:50:00,OS 8214,2024-02-15 13:58:49,18
EGLL,CYYZ,Toronto,2024-02-16 11:20:00,OS 8288,2024-02-15 13:58:49,18
EGLL,CYVR,Vancouver,2024-02-16 11:50:00,OU 5919,2024-02-15 13:58:49,18
EGLL,CYYZ,Toronto,2024-02-16 11:20:00,OU 5925,2024-02-15 13:58:49,18
EGLL,EGPH,Edinburgh,2024-02-16 11:25:00,QF 3560,2024-02-15 13:58:49,18
EGLL,OMDB,Dubai,2024-02-16 11:40:00,QF 8001,2024-02-15 13:58:49,18
EGLL,KCLT,Charlotte,2024-02-16 11:40:00,QR 2824,2024-02-15 13:58:49,18
EGLL,ELLX,Luxembourg,2024-02-16 11:40:00,QR 5898,2024-02-15 13:58:49,18
EGLL,EDDH,Hamburg,2024-02-16 11:00:00,QR 5959,2024-02-15 13:58:49,18
EGLL,EGPF,Glasgow,2024-02-16 11:30:00,QR 5964,2024-02-15 13:58:49,18
EGLL,MBPV,Providenciales Island,2024-02-16 11:15:00,QR 5971,2024-02-15 13:58:49,18
EGLL,EGNT,Newcastle upon Tyne,2024-02-16 11:10:00,QR 5980,2024-02-15 13:58:49,18
EGLL,EGCC,Manchester,2024-02-16 11:30:00,QR 6256,2024-02-15 13:58:49,18
EGLL,EGPH,Edinburgh,2024-02-16 11:25:00,QR 6283,2024-02-15 13:58:49,18
EGLL,KLAX,Los Angeles,2024-02-16 11:50:00,QR 9366,2024-02-15 13:58:49,18
EGLL,KCLT,Charlotte,2024-02-16 11:40:00,MH 9436,2024-02-15 13:58:49,18
EGLL,OTHH,Doha,2024-02-16 11:50:00,QR 9709,2024-02-15 13:58:49,18
EGLL,LSGG,Geneva,2024-02-16 11:20:00,QR 9749,2024-02-15 13:58:49,18
EGLL,EHAM,Amsterdam,2024-02-16 11:20:00,QR 9763,2024-02-15 13:58:49,18
EGLL,LSZH,Zurich,2024-02-16 11:10:00,QR 9790,2024-02-15 13:58:49,18
EGLL,EGJJ,St Helier,2024-02-16 11:05:00,QR 9797,2024-02-15 13:58:49,18
EGLL,LPPT,Lisbon,2024-02-16 11:25:00,S4 8046,2024-02-15 13:58:49,18
EGLL,KORD,Chicago,2024-02-16 11:15:00,SN 9088,2024-02-15 13:58:49,18
EGLL,KIAD,District of Columbia,2024-02-16 11:10:00,SQ 2522,2024-02-15 13:58:49,18
EGLL,LPPT,Lisbon,2024-02-16 11:25:00,UA 6867,2024-02-15 13:58:49,18
EGLL,CYYZ,Toronto,2024-02-16 11:20:00,UA 8412,2024-02-15 13:58:49,18
EGLL,CYVR,Vancouver,2024-02-16 11:50:00,UA 8582,2024-02-15 13:58:49,18
EGLL,KORD,Chicago,2024-02-16 11:15:00,UA 938,2024-02-15 13:58:49,18
EGLL,LSZH,Zurich,2024-02-16 11:20:00,UA 9758,2024-02-15 13:58:49,18
EGLL,KLAX,Los Angeles,2024-02-16 11:50:00,UL 2022,2024-02-15 13:58:49,18
EGLL,CYVR,Vancouver,2024-02-16 11:50:00,UL 2860,2024-02-15 13:58:49,18
EGLL,LPPT,Lisbon,2024-02-16 11:25:00,TP 1354,2024-02-15 13:58:49,18
EGLL,KATL,Atlanta,2024-02-16 11:10:00,VS 4010,2024-02-15 13:58:49,18
EGLL,KIAD,District of Columbia,2024-02-16 11:10:00,VS 22,2024-02-15 13:58:49,18
EGLL,LFSB,Bâle/Mulhouse,2024-02-16 12:10:00,AA 6701,2024-02-15 13:58:50,18
EGLL,LIMC,Milan,2024-02-16 12:40:00,AA 6742,2024-02-15 13:58:50,18
EGLL,EIDW,Dublin,2024-02-16 12:15:00,AA 6773,2024-02-15 13:58:50,18
EGLL,EDDV,Hanover,2024-02-16 12:00:00,AA 6777,2024-02-15 13:58:50,18
EGLL,LFBO,Toulouse-Blagnac,2024-02-16 12:20:00,AA 6794,2024-02-15 13:58:50,18
EGLL,LEMD,Madrid,2024-02-16 12:15:00,AA 6801,2024-02-15 13:58:50,18
EGLL,LEBL,Barcelona,2024-02-16 12:50:00,AA 6817,2024-02-15 13:58:50,18
EGLL,LIML,Milan,2024-02-16 12:40:00,AA 6830,2024-02-15 13:58:50,18
EGLL,EGPD,Aberdeen,2024-02-16 12:35:00,AA 6882,2024-02-15 13:58:50,18
EGLL,EBBR,Brussels,2024-02-16 12:10:00,AA 6895,2024-02-15 13:58:50,18
EGLL,KSEA,Seattle,2024-02-16 12:05:00,AA 6907,2024-02-15 13:58:50,18
EGLL,KIAH,Houston,2024-02-16 12:35:00,AA 6953,2024-02-15 13:58:50,18
EGLL,KSAN,San Diego,2024-02-16 12:25:00,AA 6985,2024-02-15 13:58:50,18
EGLL,KLAX,Los Angeles,2024-02-16 12:30:00,AA 6991,2024-02-15 13:58:50,18
EGLL,EDDB,Berlin,2024-02-16 12:10:00,AA 7069,2024-02-15 13:58:50,18
EGLL,OPIS,Islamabad,2024-02-16 12:30:00,AA 7160,2024-02-15 13:58:50,18
EGLL,LFPG,Paris,2024-02-16 12:05:00,AA 7220,2024-02-15 13:58:50,18
EGLL,EDDF,Frankfurt-am-Main,2024-02-16 12:20:00,AA 7240,2024-02-15 13:58:50,18
EGLL,KDFW,Dallas-Fort Worth,2024-02-16 12:05:00,AA 78,2024-02-15 13:58:50,18
EGLL,EDDF,Frankfurt-am-Main,2024-02-16 12:45:00,A3 1615,2024-02-15 13:58:50,18
EGLL,KPHX,Phoenix,2024-02-16 12:10:00,AA 194,2024-02-15 13:58:50,18
EGLL,LFML,Marseille,2024-02-16 12:05:00,AA 6609,2024-02-15 13:58:50,18
EGLL,LKPR,Prague,2024-02-16 12:15:00,AA 6634,2024-02-15 13:58:50,18
EGLL,VOHS,Hyderabad,2024-02-16 12:45:00,AA 6668,2024-02-15 13:58:50,18
EGLL,LLBG,Tel Aviv Yafo,2024-02-16 12:35:00,AA 9261,2024-02-15 13:58:50,18
EGLL,LPPT,Lisbon,2024-02-16 12:40:00,AC 2709,2024-02-15 13:58:50,18
EGLL,HECA,Cairo,2024-02-16 12:35:00,AC 2849,2024-02-15 13:58:50,18
EGLL,KSFO,San Francisco,2024-02-16 12:00:00,AC 5376,2024-02-15 13:58:50,18
EGLL,OMAA,Abu Dhabi Island and Internal Islands City,2024-02-16 12:00:00,AC 6673,2024-02-15 13:58:50,18
EGLL,KMIA,Miami,2024-02-16 12:05:00,AM 7656,2024-02-15 13:58:50,18
EGLL,KLAX,Los Angeles,2024-02-16 12:15:00,AM 7660,2024-02-15 13:58:50,18
EGLL,KSFO,San Francisco,2024-02-16 12:55:00,AM 7673,2024-02-15 13:58:50,18
EGLL,LLBG,Tel Aviv Yafo,2024-02-16 12:35:00,AM 7863,2024-02-15 13:58:50,18
EGLL,OMAA,Abu Dhabi Island and Internal Islands City,2024-02-16 12:00:00,AV 2413,2024-02-15 13:58:50,18
EGLL,KPHX,Phoenix,2024-02-16 12:10:00,AY 4180,2024-02-15 13:58:50,18
EGLL,KSEA,Seattle,2024-02-16 12:05:00,AY 5448,2024-02-15 13:58:50,18
EGLL,KSAN,San Diego,2024-02-16 12:25:00,AY 5452,2024-02-15 13:58:50,18
EGLL,KLAX,Los Angeles,2024-02-16 12:30:00,AY 5470,2024-02-15 13:58:50,18
EGLL,KIAH,Houston,2024-02-16 12:35:00,AY 5496,2024-02-15 13:58:50,18
EGLL,KDFW,Dallas-Fort Worth,2024-02-16 12:05:00,AY 5782,2024-02-15 13:58:50,18
EGLL,LPPT,Lisbon,2024-02-16 12:40:00,AD 7327,2024-02-15 13:58:50,18
EGLL,KMIA,Miami,2024-02-16 12:05:00,AF 6755,2024-02-15 13:58:50,18
EGLL,KLAX,Los Angeles,2024-02-16 12:15:00,AF 6757,2024-02-15 13:58:50,18
EGLL,KSFO,San Francisco,2024-02-16 12:55:00,AF 9650,2024-02-15 13:58:50,18
EGLL,EDDL,Duesseldorf,2024-02-16 12:00:00,AC 6963,2024-02-15 13:58:50,18
EGLL,ESSA,Stockholm,2024-02-16 12:55:00,AC 9942,2024-02-15 13:58:50,18
EGLL,EGPD,Aberdeen,2024-02-16 12:35:00,BA 1307,2024-02-15 13:58:50,18
EGLL,EGNT,Newcastle upon Tyne,2024-02-16 12:10:00,BA 1329,2024-02-15 13:58:50,18
EGLL,KDFW,Dallas-Fort Worth,2024-02-16 12:05:00,BA 1521,2024-02-15 13:58:50,18
EGLL,KPHX,Phoenix,2024-02-16 12:10:00,BA 1527,2024-02-15 13:58:50,18
EGLL,KIAH,Houston,2024-02-16 12:35:00,BA 196,2024-02-15 13:58:50,18
EGLL,OPIS,Islamabad,2024-02-16 12:30:00,BA 260,2024-02-15 13:58:50,18
EGLL,KSAN,San Diego,2024-02-16 12:25:00,BA 272,2024-02-15 13:58:50,18
EGLL,VOHS,Hyderabad,2024-02-16 12:45:00,BA 276,2024-02-15 13:58:50,18
EGLL,KLAX,Los Angeles,2024-02-16 12:30:00,BA 280,2024-02-15 13:58:50,18
EGLL,LFMN,Nice,2024-02-16 12:30:00,BA 351,2024-02-15 13:58:50,18
EGLL,LFML,Marseille,2024-02-16 12:05:00,BA 367,2024-02-15 13:58:50,18
EGLL,LFBO,Toulouse-Blagnac,2024-02-16 12:20:00,BA 373,2024-02-15 13:58:50,18
EGLL,EBBR,Brussels,2024-02-16 12:10:00,BA 393,2024-02-15 13:58:50,18
EGLL,LEMD,Madrid,2024-02-16 12:15:00,BA 457,2024-02-15 13:58:50,18
EGLL,LEBL,Barcelona,2024-02-16 12:50:00,BA 479,2024-02-15 13:58:50,18
EGLL,KSEA,Seattle,2024-02-16 12:05:00,BA 48,2024-02-15 13:58:50,18
EGLL,LFPG,Paris,2024-02-16 12:05:00,BA 309,2024-02-15 13:58:50,18
EGLL,LIML,Milan,2024-02-16 12:40:00,BA 565,2024-02-15 13:58:50,18
EGLL,LIMC,Milan,2024-02-16 12:40:00,BA 573,2024-02-15 13:58:50,18
EGLL,OTHH,Doha,2024-02-16 12:15:00,BA 7003,2024-02-15 13:58:50,18
EGLL,LFSB,Bâle/Mulhouse,2024-02-16 12:10:00,BA 753,2024-02-15 13:58:50,18
EGLL,EIDW,Dublin,2024-02-16 12:15:00,BA 845,2024-02-15 13:58:50,18
EGLL,LKPR,Prague,2024-02-16 12:15:00,BA 855,2024-02-15 13:58:50,18
EGLL,EDDF,Frankfurt-am-Main,2024-02-16 12:20:00,BA 903,2024-02-15 13:58:50,18
EGLL,EDDV,Hanover,2024-02-16 12:00:00,BA 977,2024-02-15 13:58:50,18
EGLL,EDDB,Berlin,2024-02-16 12:10:00,BA 991,2024-02-15 13:58:50,18
EGLL,KSFO,San Francisco,2024-02-16 12:55:00,DL 5964,2024-02-15 13:58:50,18
EGLL,KMIA,Miami,2024-02-16 12:05:00,DL 5966,2024-02-15 13:58:50,18
EGLL,KLAX,Los Angeles,2024-02-16 12:15:00,DL 5978,2024-02-15 13:58:50,18
EGLL,OMAA,Abu Dhabi Island and Internal Islands City,2024-02-16 12:00:00,GA 9126,2024-02-15 13:58:50,18
EGLL,KDFW,Dallas-Fort Worth,2024-02-16 12:05:00,GF 4343,2024-02-15 13:58:50,18
EGLL,KDFW,Dallas-Fort Worth,2024-02-16 12:05:00,IB 4204,2024-02-15 13:58:50,18
EGLL,KPHX,Phoenix,2024-02-16 12:10:00,IB 4856,2024-02-15 13:58:50,18
EGLL,KSEA,Seattle,2024-02-16 12:05:00,IB 7312,2024-02-15 13:58:50,18
EGLL,KIAH,Houston,2024-02-16 12:35:00,IB 7391,2024-02-15 13:58:50,18
EGLL,KSAN,San Diego,2024-02-16 12:25:00,IB 7432,2024-02-15 13:58:50,18
EGLL,KLAX,Los Angeles,2024-02-16 12:30:00,IB 7438,2024-02-15 13:58:50,18
EGLL,LEMD,Madrid,2024-02-16 12:15:00,IB 7459,2024-02-15 13:58:50,18
EGLL,LEBL,Barcelona,2024-02-16 12:50:00,IB 7480,2024-02-15 13:58:50,18
EGLL,EGPD,Aberdeen,2024-02-16 12:35:00,IB 7526,2024-02-15 13:58:50,18
EGLL,LYBE,Belgrade,2024-02-16 12:20:00,JA 380,2024-02-15 13:58:50,18
EGLL,LIMC,Milan,2024-02-16 12:40:00,JL 7146,2024-02-15 13:58:50,18
EGLL,EGPD,Aberdeen,2024-02-16 12:35:00,JL 7756,2024-02-15 13:58:50,18
EGLL,EIDW,Dublin,2024-02-16 12:15:00,JL 7824,2024-02-15 13:58:50,18
EGLL,EDDV,Hanover,2024-02-16 12:00:00,JL 7826,2024-02-15 13:58:50,18
EGLL,EDDB,Berlin,2024-02-16 12:10:00,JL 7856,2024-02-15 13:58:50,18
EGLL,EDDF,Frankfurt-am-Main,2024-02-16 12:20:00,JL 7870,2024-02-15 13:58:50,18
EGLL,LYBE,Belgrade,2024-02-16 12:20:00,JU 380,2024-02-15 13:58:50,18
EGLL,KLAX,Los Angeles,2024-02-16 12:15:00,KL 2513,2024-02-15 13:58:50,18
EGLL,KMIA,Miami,2024-02-16 12:05:00,KL 2517,2024-02-15 13:58:50,18
